,Driver,Stint,Compound,GP,Year,StintLength
3739,VER,2.0,MEDIUM,Canada,2019,22
3740,VER,2.0,MEDIUM,Canada,2021,34
3741,VER,2.0,MEDIUM,China,2021,19
3742,VER,2.0,MEDIUM,Great Britain,2019,5
3743,VER,2.0,MEDIUM,Great Britain,2022,9
3744,VER,2.0,MEDIUM,Hungary,2020,30
3745,VER,2.0,MEDIUM,Hungary,2022,21
3746,VER,2.0,MEDIUM,Imola,2022,29
3747,VER,2.0,MEDIUM,Japan,2020,19
3748,VER,2.0,MEDIUM,Japan,2021,34
3749,VER,2.0,MEDIUM,Japan,2023,20
3750,VER,2.0,MEDIUM,Mexico,2022,43
3751,VER,2.0,MEDIUM,Miami,2020,19
3752,VER,2.0,MEDIUM,Miami,2023,11
3753,VER,2.0,MEDIUM,Monaco,2020,1
3754,VER,2.0,MEDIUM,Monza,2020,1
3755,VER,2.0,MEDIUM,Monza,2022,21
3756,VER,2.0,MEDIUM,Netherlands,2019,32
3757,VER,2.0,MEDIUM,Netherlands,2020,27
3758,VER,2.0,MEDIUM,Netherlands,2021,18
3759,VER,2.0,MEDIUM,Netherlands,2022,28
3760,VER,2.0,MEDIUM,Qatar,2023,15
3761,VER,2.0,MEDIUM,Saudi Arabia,2019,32
3762,VER,2.0,MEDIUM,Singapore,2020,30
3763,VER,2.0,MEDIUM,Singapore,2023,18
3764,VER,2.0,MEDIUM,Spain,2020,19
3765,VER,2.0,MEDIUM,Spain,2021,34
3766,VER,2.0,MEDIUM,Spain,2022,13
3767,VER,2.0,SOFT,Bahrain,2022,15
3768,VER,2.0,SOFT,Bahrain,2023,21
3769,VER,2.0,SOFT,Brazil,2019,21
3770,VER,2.0,SOFT,Great Britain,2023,14
3771,VER,2.0,SOFT,Imola,2019,24
3772,VER,2.0,SOFT,Monza,2019,24
3773,VER,2.0,SOFT,Spain,2019,22
3774,VER,3.0,HARD,Abu Dhabi,2021,15
3775,VER,3.0,HARD,Abu Dhabi,2023,14
3776,VER,3.0,HARD,Austin,2021,26
3777,VER,3.0,HARD,Austin,2023,20
3778,VER,3.0,HARD,Austria,2022,21
3779,VER,3.0,HARD,Austria,2023,23
3780,VER,3.0,HARD,Azerbaijan,2022,16
3781,VER,3.0,HARD,Bahrain,2020,13
3782,VER,3.0,HARD,Bahrain,2021,16
3783,VER,3.0,HARD,Bahrain,2023,18
3784,VER,3.0,HARD,Brazil,2020,13
3785,VER,3.0,HARD,Canada,2022,21
3786,VER,3.0,HARD,China,2022,21
3787,VER,3.0,HARD,Great Britain,2019,28
3788,VER,3.0,HARD,Hungary,2020,33
3789,VER,3.0,HARD,Japan,2023,15
3790,VER,3.0,HARD,Netherlands,2021,31
3791,VER,3.0,HARD,Netherlands,2022,5
3792,VER,3.0,HARD,Qatar,2022,21
3793,VER,3.0,HARD,Qatar,2023,15
3794,VER,3.0,HARD,Singapore,2020,33
3795,VER,3.0,MEDIUM,Austin,2019,21
3796,VER,3.0,MEDIUM,Austin,2022,20
3797,VER,3.0,MEDIUM,Bahrain,2019,21
3798,VER,3.0,MEDIUM,Bahrain,2022,12
3799,VER,3.0,MEDIUM,Belgium,2022,13
3800,VER,3.0,MEDIUM,Brazil,2019,8
3801,VER,3.0,MEDIUM,Brazil,2021,14
3802,VER,3.0,MEDIUM,Canada,2023,28
3803,VER,3.0,MEDIUM,China,2019,21
3804,VER,3.0,MEDIUM,China,2023,28
3805,VER,3.0,MEDIUM,Great Britain,2022,10
3806,VER,3.0,MEDIUM,Hungary,2022,28
3807,VER,3.0,MEDIUM,Hungary,2023,18
3808,VER,3.0,MEDIUM,Imola,2019,24
3809,VER,3.0,MEDIUM,Imola,2021,28
3810,VER,3.0,MEDIUM,Japan,2020,24
3811,VER,3.0,MEDIUM,Miami,2020,24
3812,VER,3.0,MEDIUM,Miami,2021,28
3813,VER,3.0,MEDIUM,Monaco,2020,2
3814,VER,3.0,MEDIUM,Monza,2019,24
3815,VER,3.0,MEDIUM,Monza,2020,2
3816,VER,3.0,MEDIUM,Qatar,2021,12
3817,VER,3.0,MEDIUM,Saudi Arabia,2021,24
3818,VER,3.0,MEDIUM,Spain,2019,15
3819,VER,3.0,MEDIUM,Spain,2020,24
3820,VER,3.0,SOFT,Belgium,2023,13
3821,VER,3.0,SOFT,Brazil,2022,23
3822,VER,3.0,SOFT,Brazil,2023,22
3823,VER,3.0,SOFT,Canada,2021,5
3824,VER,3.0,SOFT,Great Britain,2020,1
3825,VER,3.0,SOFT,Hungary,2019,2
3826,VER,3.0,SOFT,Imola,2022,11
3827,VER,3.0,SOFT,Japan,2021,5
3828,VER,3.0,SOFT,Netherlands,2020,11
3829,VER,3.0,SOFT,Netherlands,2023,31
3830,VER,3.0,SOFT,Singapore,2022,18
3831,VER,3.0,SOFT,Spain,2021,5
3832,VER,3.0,SOFT,Spain,2022,15
3833,VER,3.0,SOFT,Spain,2023,13
3834,VER,4.0,HARD,Bahrain,2020,11
3835,VER,4.0,HARD,Brazil,2020,11
3836,VER,4.0,HARD,Brazil,2021,10
3837,VER,4.0,HARD,Great Britain,2022,14
3838,VER,4.0,HARD,Mexico,2023,35
3839,VER,4.0,MEDIUM,Austria,2022,32
3840,VER,4.0,MEDIUM,Austria,2023,18
3841,VER,4.0,MEDIUM,Brazil,2023,27
3842,VER,4.0,MEDIUM,Hungary,2021,14
3843,VER,4.0,MEDIUM,Monaco,2022,31
3844,VER,4.0,MEDIUM,Qatar,2022,32
3845,VER,4.0,MEDIUM,Qatar,2023,5
3846,VER,4.0,MEDIUM,Singapore,2021,14
3847,VER,4.0,MEDIUM,Spain,2022,21
3848,VER,4.0,SOFT,Abu Dhabi,2021,1
3849,VER,4.0,SOFT,Bahrain,2022,4
3850,VER,4.0,SOFT,Brazil,2019,8
3851,VER,4.0,SOFT,Brazil,2022,14
3852,VER,4.0,SOFT,Netherlands,2023,10
3853,VER,4.0,SOFT,Qatar,2021,1
3854,VER,5.0,HARD,Brazil,2021,30
3855,VER,5.0,HARD,Hungary,2021,19
3856,VER,5.0,HARD,Singapore,2021,19
3857,VER,5.0,MEDIUM,Bahrain,2020,7
3858,VER,5.0,MEDIUM,Brazil,2020,7
3859,VER,5.0,SOFT,Austria,2023,1
3860,VER,5.0,SOFT,Brazil,2023,14
3861,VER,5.0,SOFT,Great Britain,2022,10
3862,VER,5.0,SOFT,Netherlands,2022,12
3863,VER,6.0,MEDIUM,Hungary,2021,29
3864,VER,6.0,MEDIUM,Singapore,2021,29
