,Driver,Stint,Compound,GP,Year,StintLength
3657,VER,4.0,MEDIUM,Austria,2022,32
3658,VER,4.0,MEDIUM,Austria,2023,18
3659,VER,4.0,MEDIUM,Brazil,2023,27
3660,VER,4.0,MEDIUM,Hungary,2021,1
3661,VER,4.0,MEDIUM,Monaco,2022,30
3662,VER,4.0,MEDIUM,Qatar,2022,32
3663,VER,4.0,MEDIUM,Qatar,2023,5
3664,VER,4.0,MEDIUM,Spain,2022,21
3665,VER,4.0,SOFT,Abu Dhabi,2021,1
3666,VER,4.0,SOFT,Bahrain,2022,4
3667,VER,4.0,SOFT,Brazil,2019,8
3668,VER,4.0,SOFT,Brazil,2022,14
3669,VER,4.0,SOFT,Netherlands,2023,10
3670,VER,4.0,SOFT,Qatar,2021,1
3671,VER,5.0,HARD,Brazil,2021,30
3672,VER,5.0,HARD,Hungary,2021,7
3673,VER,5.0,MEDIUM,Bahrain,2020,7
3674,VER,5.0,SOFT,Austria,2023,1
3675,VER,5.0,SOFT,Brazil,2023,14
3676,VER,5.0,SOFT,Great Britain,2022,10
3677,VER,6.0,MEDIUM,Hungary,2021,29
3678,VET,1.0,HARD,Abu Dhabi,2020,30
3679,VET,1.0,HARD,Australia,2022,7
3680,VET,1.0,HARD,Austria,2022,2
3681,VET,1.0,HARD,Miami,2022,37
3682,VET,1.0,HARD,Monaco,2020,4
3683,VET,1.0,HARD,Monza,2020,4
3684,VET,1.0,HARD,Qatar,2022,2
3685,VET,1.0,HARD,Saudi Arabia,2021,6
3686,VET,1.0,MEDIUM,Abu Dhabi,2021,21
3687,VET,1.0,MEDIUM,Abu Dhabi,2022,23
3688,VET,1.0,MEDIUM,Austin,2019,4
3689,VET,1.0,MEDIUM,Austin,2021,14
3690,VET,1.0,MEDIUM,Austin,2022,16
3691,VET,1.0,MEDIUM,Austria,2020,19
3692,VET,1.0,MEDIUM,Austria,2021,17
3693,VET,1.0,MEDIUM,Azerbaijan,2022,7
3694,VET,1.0,MEDIUM,Bahrain,2021,8
3695,VET,1.0,MEDIUM,Belgium,2020,8
3696,VET,1.0,MEDIUM,Belgium,2022,9
3697,VET,1.0,MEDIUM,Brazil,2021,2
3698,VET,1.0,MEDIUM,Canada,2019,24
3699,VET,1.0,MEDIUM,Canada,2022,2
3700,VET,1.0,MEDIUM,China,2019,15
3701,VET,1.0,MEDIUM,China,2022,2
3702,VET,1.0,MEDIUM,Hungary,2019,9
3703,VET,1.0,MEDIUM,Mexico,2019,33
3704,VET,1.0,MEDIUM,Mexico,2021,21
3705,VET,1.0,MEDIUM,Monza,2021,20
3706,VET,1.0,MEDIUM,Monza,2022,9
3707,VET,1.0,SOFT,Abu Dhabi,2019,10
3708,VET,1.0,SOFT,Australia,2019,12
3709,VET,1.0,SOFT,Austria,2019,19
3710,VET,1.0,SOFT,Azerbaijan,2019,9
3711,VET,1.0,SOFT,Azerbaijan,2021,17
3712,VET,1.0,SOFT,Bahrain,2019,13
3713,VET,1.0,SOFT,Belgium,2019,11
3714,VET,1.0,SOFT,Brazil,2019,23
3715,VET,1.0,SOFT,Brazil,2022,19
3716,VET,1.0,SOFT,Great Britain,2019,18
3717,VET,1.0,SOFT,Great Britain,2020,1
3718,VET,1.0,SOFT,Hungary,2022,11
3719,VET,1.0,SOFT,Japan,2019,15
3720,VET,1.0,SOFT,Mexico,2022,33
3721,VET,1.0,SOFT,Monaco,2019,9
3722,VET,1.0,SOFT,Monaco,2021,26
3723,VET,1.0,SOFT,Monza,2019,4
3724,VET,1.0,SOFT,Singapore,2019,13
3725,VET,1.0,SOFT,Spain,2019,16
3726,VET,1.0,SOFT,Spain,2022,1
3727,VET,2.0,HARD,Abu Dhabi,2019,25
3728,VET,2.0,HARD,Abu Dhabi,2021,26
3729,VET,2.0,HARD,Abu Dhabi,2022,32
3730,VET,2.0,HARD,Austria,2019,27
3731,VET,2.0,HARD,Austria,2020,19
3732,VET,2.0,HARD,Austria,2021,41
3733,VET,2.0,HARD,Azerbaijan,2021,22
3734,VET,2.0,HARD,Azerbaijan,2022,38
3735,VET,2.0,HARD,Bahrain,2020,6
3736,VET,2.0,HARD,Bahrain,2021,26
3737,VET,2.0,HARD,Belgium,2020,30
3738,VET,2.0,HARD,Belgium,2022,17
3739,VET,2.0,HARD,Canada,2019,43
3740,VET,2.0,HARD,Canada,2022,9
3741,VET,2.0,HARD,China,2019,15
3742,VET,2.0,HARD,China,2022,9
3743,VET,2.0,HARD,Great Britain,2019,13
3744,VET,2.0,HARD,Great Britain,2020,32
3745,VET,2.0,HARD,Mexico,2019,33
3746,VET,2.0,HARD,Mexico,2021,35
3747,VET,2.0,HARD,Monaco,2019,62
3748,VET,2.0,HARD,Monaco,2021,46
3749,VET,2.0,HARD,Monza,2019,4
3750,VET,2.0,HARD,Monza,2021,2
3751,VET,2.0,HARD,Singapore,2019,30
3752,VET,2.0,MEDIUM,Abu Dhabi,2020,18
3753,VET,2.0,MEDIUM,Austin,2021,19
3754,VET,2.0,MEDIUM,Austin,2022,16
3755,VET,2.0,MEDIUM,Australia,2019,43
3756,VET,2.0,MEDIUM,Azerbaijan,2019,37
3757,VET,2.0,MEDIUM,Bahrain,2019,19
3758,VET,2.0,MEDIUM,Belgium,2019,17
3759,VET,2.0,MEDIUM,Brazil,2019,22
3760,VET,2.0,MEDIUM,Brazil,2022,17
3761,VET,2.0,MEDIUM,Great Britain,2021,11
3762,VET,2.0,MEDIUM,Hungary,2022,29
3763,VET,2.0,MEDIUM,Imola,2022,39
3764,VET,2.0,MEDIUM,Mexico,2022,26
3765,VET,2.0,MEDIUM,Miami,2022,7
3766,VET,2.0,MEDIUM,Qatar,2021,23
3767,VET,2.0,MEDIUM,Singapore,2022,14
3768,VET,2.0,MEDIUM,Spain,2019,19
3769,VET,2.0,MEDIUM,Spain,2021,2
3770,VET,2.0,SOFT,Great Britain,2022,2
3771,VET,2.0,SOFT,Hungary,2019,30
3772,VET,2.0,SOFT,Japan,2019,13
3773,VET,2.0,SOFT,Spain,2020,10
3774,VET,2.0,SOFT,Spain,2022,17
3775,VET,3.0,HARD,Austin,2021,16
3776,VET,3.0,HARD,Austin,2022,14
3777,VET,3.0,HARD,Canada,2022,43
3778,VET,3.0,HARD,China,2022,43
3779,VET,3.0,HARD,Great Britain,2021,20
3780,VET,3.0,HARD,Hungary,2020,35
3781,VET,3.0,HARD,Monza,2019,24
3782,VET,3.0,MEDIUM,Abu Dhabi,2019,16
3783,VET,3.0,MEDIUM,Austria,2022,43
3784,VET,3.0,MEDIUM,Bahrain,2019,1
3785,VET,3.0,MEDIUM,Bahrain,2020,17
3786,VET,3.0,MEDIUM,Belgium,2022,10
3787,VET,3.0,MEDIUM,Brazil,2021,3
3788,VET,3.0,MEDIUM,Brazil,2022,17
3789,VET,3.0,MEDIUM,China,2019,20
3790,VET,3.0,MEDIUM,Great Britain,2019,12
3791,VET,3.0,MEDIUM,Great Britain,2022,31
3792,VET,3.0,MEDIUM,Hungary,2021,20
3793,VET,3.0,MEDIUM,Hungary,2022,19
3794,VET,3.0,MEDIUM,Japan,2019,21
3795,VET,3.0,MEDIUM,Monza,2021,22
3796,VET,3.0,MEDIUM,Qatar,2022,43
3797,VET,3.0,MEDIUM,Saudi Arabia,2021,17
3798,VET,3.0,MEDIUM,Spain,2019,18
3799,VET,3.0,MEDIUM,Spain,2022,21
3800,VET,3.0,SOFT,Austria,2019,20
3801,VET,3.0,SOFT,Belgium,2019,10
3802,VET,3.0,SOFT,Brazil,2019,9
3803,VET,3.0,SOFT,Spain,2021,16
3804,VET,4.0,HARD,Bahrain,2020,12
3805,VET,4.0,HARD,Brazil,2021,22
3806,VET,4.0,HARD,Hungary,2021,33
3807,VET,4.0,HARD,Monaco,2022,23
3808,VET,4.0,MEDIUM,Great Britain,2022,10
3809,VET,4.0,MEDIUM,Monza,2019,10
3810,VET,4.0,SOFT,Austria,2020,11
3811,VET,4.0,SOFT,Azerbaijan,2021,1
3812,VET,4.0,SOFT,Bahrain,2019,15
3813,VET,5.0,HARD,Canada,2020,13
3814,VET,5.0,MEDIUM,Brazil,2021,14
3815,VET,6.0,SOFT,Imola,2021,20
3816,VET,7.0,SOFT,Canada,2020,12
3817,ZHO,1.0,HARD,Austria,2022,4
3818,ZHO,1.0,HARD,Miami,2023,29
3819,ZHO,1.0,HARD,Qatar,2022,4
3820,ZHO,1.0,MEDIUM,Abu Dhabi,2022,13
3821,ZHO,1.0,MEDIUM,Abu Dhabi,2023,11
3822,ZHO,1.0,MEDIUM,Austin,2022,7
3823,ZHO,1.0,MEDIUM,Austin,2023,6
3824,ZHO,1.0,MEDIUM,Australia,2022,6
3825,ZHO,1.0,MEDIUM,Azerbaijan,2022,7
3826,ZHO,1.0,MEDIUM,Azerbaijan,2023,9
3827,ZHO,1.0,MEDIUM,Belgium,2022,8
3828,ZHO,1.0,MEDIUM,Canada,2022,14
3829,ZHO,1.0,MEDIUM,Canada,2023,7
3830,ZHO,1.0,MEDIUM,China,2022,14
3831,ZHO,1.0,MEDIUM,China,2023,7
3832,ZHO,1.0,MEDIUM,Great Britain,2023,23
3833,ZHO,1.0,MEDIUM,Hungary,2022,23
3834,ZHO,1.0,MEDIUM,Hungary,2023,3
3835,ZHO,1.0,MEDIUM,Imola,2023,9
3836,ZHO,1.0,MEDIUM,Mexico,2022,40
3837,ZHO,1.0,MEDIUM,Mexico,2023,18
3838,ZHO,1.0,MEDIUM,Miami,2022,4
3839,ZHO,1.0,MEDIUM,Monza,2022,15
3840,ZHO,1.0,MEDIUM,Monza,2023,9
3841,ZHO,1.0,MEDIUM,Qatar,2023,3
3842,ZHO,1.0,MEDIUM,Saudi Arabia,2022,12
3843,ZHO,1.0,MEDIUM,Saudi Arabia,2023,9
3844,ZHO,1.0,SOFT,Bahrain,2022,5
3845,ZHO,1.0,SOFT,Belgium,2023,1
3846,ZHO,1.0,SOFT,Brazil,2022,8
3847,ZHO,1.0,SOFT,Spain,2022,1
3848,ZHO,1.0,SOFT,Spain,2023,4
3849,ZHO,2.0,HARD,Abu Dhabi,2022,27
3850,ZHO,2.0,HARD,Abu Dhabi,2023,23
3851,ZHO,2.0,HARD,Austin,2022,7
3852,ZHO,2.0,HARD,Austin,2023,16
3853,ZHO,2.0,HARD,Australia,2022,27
3854,ZHO,2.0,HARD,Australia,2023,3
3855,ZHO,2.0,HARD,Azerbaijan,2022,12
3856,ZHO,2.0,HARD,Azerbaijan,2023,21
3857,ZHO,2.0,HARD,Bahrain,2023,18
3858,ZHO,2.0,HARD,Canada,2022,28
3859,ZHO,2.0,HARD,Canada,2023,14
3860,ZHO,2.0,HARD,China,2022,28
3861,ZHO,2.0,HARD,China,2023,14
3862,ZHO,2.0,HARD,Great Britain,2023,6
3863,ZHO,2.0,HARD,Hungary,2022,18
3864,ZHO,2.0,HARD,Hungary,2023,25
3865,ZHO,2.0,HARD,Imola,2023,20
3866,ZHO,2.0,HARD,Mexico,2023,10
3867,ZHO,2.0,HARD,Monaco,2023,45
3868,ZHO,2.0,HARD,Monza,2022,27
3869,ZHO,2.0,HARD,Monza,2023,20
3870,ZHO,2.0,HARD,Qatar,2023,15
3871,ZHO,2.0,HARD,Saudi Arabia,2022,5
3872,ZHO,2.0,HARD,Saudi Arabia,2023,4
3873,ZHO,2.0,HARD,Singapore,2023,16
3874,ZHO,2.0,HARD,Spain,2023,24
3875,ZHO,2.0,MEDIUM,Austria,2023,2
3876,ZHO,2.0,MEDIUM,Bahrain,2022,20
3877,ZHO,2.0,MEDIUM,Belgium,2022,12
3878,ZHO,2.0,MEDIUM,Belgium,2023,8
3879,ZHO,2.0,MEDIUM,Brazil,2022,19
3880,ZHO,2.0,MEDIUM,Imola,2022,37
3881,ZHO,2.0,MEDIUM,Miami,2023,25
3882,ZHO,2.0,MEDIUM,Spain,2022,9
3883,ZHO,2.0,SOFT,Japan,2023,2
3884,ZHO,2.0,SOFT,Mexico,2022,23
3885,ZHO,3.0,HARD,Austin,2022,31
3886,ZHO,3.0,HARD,Austin,2023,26
3887,ZHO,3.0,HARD,Australia,2023,40
3888,ZHO,3.0,HARD,Austria,2023,20
3889,ZHO,3.0,HARD,Canada,2022,16
3890,ZHO,3.0,HARD,Canada,2023,36
3891,ZHO,3.0,HARD,China,2022,16
3892,ZHO,3.0,HARD,China,2023,36
3893,ZHO,3.0,HARD,Hungary,2023,28
3894,ZHO,3.0,HARD,Mexico,2023,35
3895,ZHO,3.0,HARD,Qatar,2023,15
3896,ZHO,3.0,HARD,Saudi Arabia,2022,19
3897,ZHO,3.0,HARD,Spain,2023,29
3898,ZHO,3.0,MEDIUM,Abu Dhabi,2023,20
3899,ZHO,3.0,MEDIUM,Austria,2022,38
3900,ZHO,3.0,MEDIUM,Bahrain,2022,6
3901,ZHO,3.0,MEDIUM,Imola,2023,16
3902,ZHO,3.0,MEDIUM,Monaco,2022,18
3903,ZHO,3.0,MEDIUM,Monza,2023,16
3904,ZHO,3.0,MEDIUM,Netherlands,2023,18
3905,ZHO,3.0,MEDIUM,Qatar,2022,38
3906,ZHO,3.0,MEDIUM,Saudi Arabia,2023,29
3907,ZHO,3.0,MEDIUM,Singapore,2023,31
3908,ZHO,3.0,SOFT,Abu Dhabi,2022,12
3909,ZHO,3.0,SOFT,Bahrain,2023,18
3910,ZHO,3.0,SOFT,Belgium,2022,15
3911,ZHO,3.0,SOFT,Belgium,2023,18
3912,ZHO,3.0,SOFT,Brazil,2022,25
3913,ZHO,3.0,SOFT,Brazil,2023,7
3914,ZHO,3.0,SOFT,Hungary,2022,14
3915,ZHO,3.0,SOFT,Japan,2023,14
3916,ZHO,4.0,HARD,Austria,2023,28
3917,ZHO,4.0,HARD,Japan,2023,22
3918,ZHO,4.0,MEDIUM,Brazil,2023,5
3919,ZHO,4.0,SOFT,Bahrain,2022,7
3920,ZHO,4.0,SOFT,Bahrain,2023,1
3921,ZHO,4.0,SOFT,Great Britain,2023,14
3922,ZHO,4.0,SOFT,Netherlands,2023,21
3923,ZHO,4.0,SOFT,Qatar,2023,4
